Fri Mar 14 15:55:23 2025    financial.prof

         312273 function calls (312109 primitive calls) in 6.743 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/lib/python3.13/urllib/parse.py:193(_userinfo)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/lib/python3.13/http/client.py:1286(_validate_host)
        1    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        3    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/urllib3/_request_methods.py:51(__init__)
        2    0.000    0.000    0.000    0.000 {method 'isalpha' of 'str' objects}
        3    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/requests/utils.py:211(<genexpr>)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/lib/python3.13/netrc.py:66(netrc)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/lib/python3.13/encodings/cp1252.py:25(StreamWriter)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/lib/python3.13/netrc.py:10(NetrcParseError)
        1    0.000    0.000    0.000    0.000 {function socket.detach at 0x1053d9f80}
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/lib/python3.13/ssl.py:1121(_check_connected)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/urllib3/util/connection.py:103(allowed_gai_family)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/requests/_internal_utils.py:38(unicode_is_ascii)
        2    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/requests/structures.py:60(__len__)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/lib/python3.13/netrc.py:22(_netrclex)
        3    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/urllib3/util/timeout.py:227(connect_timeout)
        1    0.000    0.000    0.000    0.000 {built-in method atexit.register}
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/lib/python3.13/html/parser.py:113(close)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/requests/sessions.py:91(merge_hooks)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/urllib3/util/request.py:136(set_file_position)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:412(__init__)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1184(__init__)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/lib/python3.13/urllib/parse.py:175(port)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:158(__init__)
        1    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {function HTTPResponse.flush at 0x1055134c0}
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1209(get_filename)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/requests/utils.py:891(default_user_agent)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:853(__len__)
        1    0.000    0.000    0.000    0.000 {built-in method sys._getframemodulename}
        1    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.all}
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/lib/python3.13/http/client.py:926(_get_hostport)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/requests/models.py:572(prepare_content_length)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/lib/python3.13/queue.py:303(_init)
        1    0.000    0.000    0.000    0.000 {built-in method time.monotonic}
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1017(create_module)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/urllib3/connection.py:182(host)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/requests/models.py:216(<genexpr>)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/lib/python3.13/logging/__init__.py:1353(disable)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/urllib3/util/proxy.py:11(connection_requires_http_tunnel)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/requests/sessions.py:451(__enter__)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/urllib3/connectionpool.py:337(_validate_conn)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/requests/cookies.py:87(get_new_headers)
        1    0.000    0.000    0.000    0.000 /Users/haxarasu/Code/school_21/DS_bootcamp/DS_Bootcamp.Day03-1/ex04/salvados/lib/python3.13/site-packages/requests/adapters.py:578(add_headers)


